,unique_id,F7a,F7bA1,F7cA1,F7d,F7e,F7f,einkommen,F7g,F7h,F7i,F7j,F7k,F7lA1,F7mA1,F7n,F7o,wave_first
1468,IDDE103453,2,26409,72,1,1,1,5,4,1,7,5,1,2,0,9,15,17
1469,IDDE103454,1,59425,61,1,1,1,8,4,1,5,1,1,3,0,9,3,17
1470,IDDE103455,1,83259,67,1,1,1,8,5,9,10,5,1,2,0,10,7,17
1471,IDDE103456,2,7747,33,1,1,1,9,6,7,1,10,1,3,1,9,3,17
1472,IDDE103457,1,40235,35,1,1,1,9,6,12,9,1,1,4,2,2,2,17
1473,IDDE103458,1,84367,42,1,1,1,10,4,10,7,1,1,2,0,9,3,17
1474,IDDE103459,1,49586,40,1,1,1,8,4,15,11,1,1,3,1,1,7,17
1475,IDDE103460,2,46236,44,1,1,1,9,6,10,7,6,1,3,1,2,2,17
1476,IDDE103461,2,45770,63,1,1,1,6,4,1,1,1,1,2,0,9,6,17
1477,IDDE103462,1,68305,68,1,1,1,9,6,11,11,5,1,3,1,9,1,17
1478,IDDE103463,1,59823,60,1,1,1,5,6,1,7,5,4,1,0,1,3,17
1479,IDDE103464,1,2730,46,1,1,1,2,4,15,9,1,6,1,0,9,4,17
1480,IDDE103465,1,2748,78,1,1,1,5,6,13,9,5,1,2,0,2,7,17
1481,IDDE103466,2,45699,64,1,1,1,2,4,1,7,5,4,1,0,9,3,17
1482,IDDE103467,2,99089,61,1,2,1,1,4,1,7,8,6,1,0,9,3,17
1483,IDDE103468,2,8523,52,1,1,1,7,4,1,2,1,1,2,0,9,3,17
1484,IDDE103469,1,65428,57,1,2,2,6,4,1,8,1,1,3,1,9,7,17
1485,IDDE103470,1,70327,49,1,1,2,12,6,12,11,1,6,2,0,2,2,17
1486,IDDE103471,1,71106,71,1,1,1,4,4,1,2,5,4,1,0,9,15,17
1487,IDDE103472,1,66540,52,2,2,2,6,6,1,8,5,4,1,0,1,15,17
1488,IDDE103473,2,65197,81,1,1,1,1,4,15,2,5,6,1,0,2,3,17
1489,IDDE103474,2,60435,68,1,1,1,4,5,4,10,5,6,1,0,2,5,17
1490,IDDE103475,1,35390,24,1,1,1,4,6,7,1,7,6,4,0,2,13,17
1491,IDDE103476,2,24558,57,1,1,1,10,6,10,11,2,1,2,0,2,1,17
1492,IDDE103477,1,78315,53,1,1,1,8,5,1,10,2,1,3,1,9,4,17
1493,IDDE103478,2,10779,58,1,1,1,5,6,1,11,1,4,1,0,3,3,17
1494,IDDE103479,1,21073,63,2,2,2,1,4,1,6,5,4,1,0,3,7,17
1495,IDDE103480,1,56283,50,1,1,1,9,5,1,10,1,1,2,0,1,3,17
1496,IDDE103481,1,45768,46,1,1,1,9,7,1,10,1,6,2,0,1,3,17
1497,IDDE103482,2,13409,48,2,1,2,2,4,1,4,9,6,1,0,9,5,17
1498,IDDE103483,1,66571,42,1,1,1,10,6,1,11,1,1,4,2,9,3,17
1499,IDDE103484,2,46325,47,1,2,2,7,4,1,4,1,8,2,1,1,5,17
1500,IDDE103485,1,71394,69,2,1,1,4,3,1,6,5,4,1,0,2,7,17
1501,IDDE103486,2,3149,69,1,1,1,4,4,1,2,5,1,3,0,9,3,17
1502,IDDE103487,1,4155,72,1,1,1,2,6,10,6,2,1,2,0,9,4,17
1503,IDDE103488,2,95466,42,1,1,1,10,4,3,5,1,6,2,0,2,3,17
1504,IDDE103489,1,14772,64,1,1,1,8,6,1,11,1,1,2,0,9,7,17
1505,IDDE103490,2,40880,21,1,1,1,8,6,1,1,7,6,5,2,1,12,17
1506,IDDE103491,1,90431,70,1,1,1,5,3,15,7,5,3,1,0,1,15,17
1507,IDDE103492,2,12203,67,1,1,1,3,3,1,1,5,1,2,0,2,15,17
1508,IDDE103493,1,53757,42,2,2,2,9,4,9,10,1,1,4,2,9,7,17
1509,IDDE103494,2,19399,71,1,1,1,2,6,10,6,5,1,2,0,9,10,17
1510,IDDE103495,2,86836,47,1,1,1,8,5,4,10,1,4,1,0,9,2,17
1511,IDDE103496,2,24568,63,1,1,1,3,5,13,7,5,3,1,0,9,3,17
1512,IDDE103497,2,86420,26,1,2,2,8,5,1,4,10,1,2,0,1,5,17
1513,IDDE103498,1,36037,23,1,2,2,9,6,13,13,7,6,4,0,9,13,17
1514,IDDE103499,2,51143,33,2,2,2,8,5,1,7,1,1,3,1,5,3,17
1515,IDDE103500,1,25421,53,1,1,1,8,4,1,6,9,1,3,1,9,7,17
1516,IDDE103501,2,59063,72,1,1,1,8,5,4,11,5,1,2,0,2,5,17
1517,IDDE103502,1,1159,58,1,1,1,6,4,3,10,1,1,1,0,9,3,17
1518,IDDE103503,1,15517,70,1,1,1,5,4,1,6,5,1,2,0,9,15,17
1519,IDDE103504,2,12105,21,1,2,2,5,4,1,11,1,6,2,0,1,5,17
1520,IDDE103505,2,90408,55,1,1,2,1,3,1,13,8,4,3,2,1,8,17
1521,IDDE103506,1,10627,35,1,2,1,9,5,7,11,1,1,5,3,1,3,17
1522,IDDE103507,1,45307,77,1,1,1,6,3,1,6,5,1,2,0,1,3,17
1523,IDDE103508,2,51381,63,1,1,1,5,4,1,7,6,3,4,2,2,3,17
1524,IDDE103509,2,29614,67,1,1,1,2,4,4,4,5,4,1,0,9,5,17
1525,IDDE103510,1,44532,62,1,1,1,4,3,1,6,1,6,2,0,9,7,17
1526,IDDE103511,1,4758,64,1,1,1,3,4,1,11,3,1,2,0,9,4,17
1527,IDDE103512,2,39646,71,1,1,1,3,3,1,7,5,1,2,0,9,6,17
1528,IDDE103513,1,22880,48,1,1,1,8,4,1,7,1,1,2,0,2,1,17
1529,IDDE103514,1,25856,56,1,1,1,5,6,3,1,9,1,4,2,1,3,17
1530,IDDE103515,1,81245,54,1,1,1,1,4,1,9,8,4,1,0,9,4,17
1531,IDDE103516,2,58300,51,1,1,1,9,5,1,7,6,1,4,1,1,15,17
1532,IDDE103517,1,4434,27,1,1,1,4,4,1,6,1,6,1,0,2,7,17
1533,IDDE103518,1,90547,79,1,1,1,10,6,10,1,5,1,6,2,2,2,17
1534,IDDE103519,1,60326,35,1,1,1,11,6,11,10,1,1,4,2,1,2,17
1535,IDDE103520,1,50735,31,1,2,2,4,6,13,1,1,1,3,1,6,3,17
1536,IDDE103521,1,13583,70,1,1,1,3,5,15,7,5,1,1,0,2,1,17
1537,IDDE103522,2,25421,58,2,2,2,5,3,1,7,1,4,1,0,6,3,17
1538,IDDE103523,1,23795,72,1,1,1,7,5,9,11,1,1,2,0,2,1,17
1539,IDDE103524,1,65329,46,1,1,1,8,6,10,1,1,4,3,2,9,1,17
1540,IDDE103525,2,34132,23,1,2,2,5,5,1,11,7,6,7,0,1,13,17
1541,IDDE103526,1,4209,58,1,1,1,10,5,3,2,2,1,3,1,9,6,17
1542,IDDE103527,1,70327,51,1,1,1,5,5,1,7,1,8,2,0,1,3,17
1543,IDDE103528,1,51469,62,1,1,1,8,4,1,7,3,1,4,1,2,15,17
1544,IDDE103529,1,79104,65,1,1,1,2,5,5,9,3,6,1,0,1,4,17
1545,IDDE103530,2,18198,31,1,1,1,6,4,1,11,1,6,3,1,9,6,17
1546,IDDE103531,1,83435,32,1,1,1,7,5,1,6,1,1,4,2,1,7,17
1547,IDDE103532,2,46499,37,1,1,2,8,5,4,2,2,1,4,2,3,5,17
1548,IDDE103533,1,94078,21,1,1,1,2,4,1,1,7,6,1,0,1,12,17
1443,IDDE103538,1,4347,47,1,1,1,6,5,1,6,1,4,1,0,9,4,18
1444,IDDE103586,2,44149,25,1,2,2,6,6,7,1,7,6,2,0,2,1,18
1445,IDDE103614,1,89537,57,1,1,1,6,3,1,6,10,1,2,0,2,7,18
1446,IDDE103596,2,26842,68,1,1,1,6,3,1,6,2,1,2,0,9,3,18
1447,IDDE103571,4,40476,43,1,1,1,3,4,5,8,2,1,2,0,1,3,18
1448,IDDE103549,2,21509,89,1,1,1,4,3,1,3,5,3,1,0,1,4,18
1449,IDDE103577,2,45329,30,1,2,2,8,5,1,2,1,6,2,0,1,4,18
1450,IDDE103606,2,17268,61,1,1,1,2,6,2,4,5,4,1,0,2,5,18
1451,IDDE103583,1,30177,63,1,1,1,6,4,1,7,1,6,1,0,2,4,18
1452,IDDE103573,1,90408,34,1,1,1,9,6,10,13,1,1,4,2,1,2,18
1453,IDDE103540,1,95028,32,1,1,2,5,4,13,2,2,1,2,1,2,8,18
1454,IDDE103547,1,2627,53,1,1,1,9,4,1,7,1,1,3,1,9,3,18
1455,IDDE103613,1,85057,45,1,1,1,7,6,1,5,1,4,3,2,9,3,18
1456,IDDE103609,1,44803,65,1,1,1,9,5,3,11,5,1,2,0,9,2,18
1457,IDDE103622,1,52146,70,1,1,1,7,4,6,4,5,1,2,0,1,15,18
1458,IDDE103584,2,1705,22,1,1,1,9,4,1,5,1,6,2,0,9,15,18
1459,IDDE103557,1,40627,68,1,1,1,4,6,1,1,5,1,2,0,9,4,18
1460,IDDE103560,2,64295,19,1,1,1,8,6,1,1,7,6,8,6,10,13,18
1461,IDDE103579,1,51069,42,1,1,1,7,6,7,11,7,1,2,0,2,1,18
1462,IDDE103553,1,76835,60,2,2,1,9,6,1,6,1,1,2,0,10,7,18
1464,IDDE103544,2,89349,26,1,2,2,9,4,1,7,3,1,2,0,10,6,18
1465,IDDE103588,1,12679,85,1,1,1,5,6,12,1,5,3,1,0,9,2,18
1466,IDDE103554,2,98673,60,1,1,1,7,4,1,3,6,1,2,0,2,15,18
1467,IDDE103563,1,18109,36,1,1,1,1,4,1,8,1,6,1,0,9,8,18
1468,IDDE103565,2,15827,20,1,1,1,5,4,15,1,8,6,4,0,10,15,18
1470,IDDE103543,2,16559,33,1,1,1,9,6,2,7,1,2,4,2,9,4,18
1471,IDDE103597,1,45473,73,1,1,1,1,2,1,1,5,3,1,0,9,15,18
1472,IDDE103576,2,4874,50,1,1,1,9,4,1,7,3,1,3,1,9,15,18
1473,IDDE103593,1,22769,50,1,1,1,1,6,1,7,1,6,2,0,2,8,18
1474,IDDE103617,1,44652,76,1,1,2,2,3,1,4,5,1,2,0,6,5,18
1475,IDDE103623,1,97082,55,2,2,1,3,4,1,11,1,6,1,0,1,8,18
1478,IDDE103566,2,60438,61,1,1,1,9,4,1,7,1,6,1,0,9,3,18
1479,IDDE103599,2,15230,76,1,1,1,2,4,8,10,5,4,1,0,9,3,18
1480,IDDE103552,1,78467,78,1,2,2,6,6,10,1,5,1,2,0,2,1,18
1482,IDDE103616,2,12107,46,1,1,2,1,4,1,11,9,6,1,0,9,5,18
1483,IDDE103551,2,81541,46,1,1,1,9,6,10,7,1,1,4,2,9,1,18
1484,IDDE103620,2,93059,29,1,1,1,9,6,5,1,1,6,2,0,9,1,18
1485,IDDE103589,1,85283,32,1,1,1,7,6,1,7,1,1,4,2,9,3,18
1486,IDDE103610,2,31542,51,1,1,1,9,6,6,10,9,1,3,1,9,2,18
1487,IDDE103539,2,47441,46,1,1,1,10,4,15,7,1,1,2,0,1,3,18
1488,IDDE103567,1,91233,47,1,1,1,3,3,1,6,8,4,1,0,2,7,18
1489,IDDE103601,1,98527,67,1,1,1,8,6,10,13,5,1,2,0,9,1,18
1491,IDDE103537,1,86971,55,1,1,1,1,2,1,1,9,6,1,0,1,15,18
1494,IDDE103580,1,3149,74,1,1,1,1,4,1,8,9,1,2,0,9,5,18
1495,IDDE103600,2,76703,30,1,1,1,6,4,1,4,12,1,4,2,2,5,18
1496,IDDE103604,1,84453,70,1,1,1,9,5,3,10,5,1,2,0,9,1,18
1497,IDDE103572,2,59846,35,2,2,2,9,7,10,7,1,1,4,2,2,3,18
1498,IDDE103595,2,55270,66,1,1,1,8,7,10,8,5,1,2,0,1,9,18
1499,IDDE103621,1,1796,81,1,1,1,4,7,13,10,5,1,2,0,9,3,18
1500,IDDE103546,1,38350,39,1,1,1,9,3,1,2,1,1,2,0,9,9,18
1501,IDDE103578,1,25337,44,1,1,1,9,6,10,7,1,1,4,2,9,2,18
1502,IDDE103594,2,97421,32,1,2,2,6,4,1,4,6,1,4,2,6,5,18
1503,IDDE103587,1,63683,43,2,2,2,8,5,2,7,1,1,4,2,1,3,18
1504,IDDE103535,2,91287,64,1,1,1,8,4,15,11,6,1,2,0,2,3,18
1506,IDDE103603,1,10318,36,1,1,1,9,5,4,11,1,1,4,2,3,3,18
1507,IDDE103591,2,85598,69,1,1,1,6,4,15,7,5,1,2,0,9,3,18
1508,IDDE103590,2,90409,53,2,2,2,4,4,1,3,1,6,2,1,9,3,18
1509,IDDE103548,2,25337,36,1,1,1,3,4,1,11,1,6,1,0,9,7,18
1510,IDDE103605,1,24943,68,1,1,1,6,4,1,7,5,1,2,0,2,3,18
1511,IDDE103608,2,91090,49,1,2,1,3,4,7,11,2,4,3,2,1,5,18
1512,IDDE103559,1,12203,60,1,1,1,8,4,1,11,1,1,2,0,9,3,18
1513,IDDE103592,2,24146,42,1,1,1,5,4,1,7,2,6,2,1,2,4,18
1514,IDDE103618,1,91052,65,1,1,1,6,4,1,5,3,3,1,0,3,4,18
1515,IDDE103568,1,50670,63,1,1,1,10,6,1,7,1,1,5,3,2,2,18
1516,IDDE103555,1,4315,35,1,1,1,2,4,1,11,1,6,1,0,9,8,18
1517,IDDE103574,2,52428,69,1,1,1,1,3,1,4,5,6,1,0,2,5,18
1518,IDDE103542,1,50935,46,1,1,1,9,6,12,1,1,6,2,0,9,2,18
1519,IDDE103575,2,36039,75,1,1,1,9,4,1,7,6,1,2,0,9,15,18
1520,IDDE103607,1,19061,34,1,1,1,6,6,5,11,1,6,1,0,9,3,18
1521,IDDE103581,1,80939,56,1,2,2,9,5,13,10,1,1,4,2,1,2,18
1522,IDDE103561,1,26169,36,1,1,1,7,5,1,7,6,4,4,2,2,3,18
1523,IDDE103556,2,28217,32,1,2,2,4,4,1,5,1,6,1,0,1,3,18
1524,IDDE103585,2,64295,48,1,1,1,7,4,15,11,6,1,4,2,1,15,18
1525,IDDE103598,1,9247,70,1,1,1,1,4,1,8,5,4,1,0,9,8,18
1526,IDDE103582,2,22083,73,1,1,2,2,3,1,1,5,4,1,0,2,4,18
1527,IDDE103545,2,60439,62,1,1,1,2,3,15,11,2,4,2,0,2,15,18
1528,IDDE103562,1,10245,48,1,1,1,11,6,10,1,3,4,2,1,9,1,18
1529,IDDE103612,1,73560,67,2,2,2,12,3,1,6,5,1,2,0,2,3,18
1530,IDDE103619,2,9122,56,1,1,1,3,4,4,6,1,6,1,0,9,6,18
1531,IDDE103541,2,4318,57,1,1,1,7,5,3,10,1,1,2,0,10,2,18
1532,IDDE103534,2,76756,54,1,1,1,4,3,1,2,6,1,2,0,9,15,18
1534,IDDE103564,1,48161,27,1,1,1,10,6,1,9,1,2,2,0,9,3,18
1535,IDDE103570,2,81652,50,1,1,2,4,4,15,4,1,1,1,0,1,3,18
1536,IDDE103615,1,44579,47,1,1,1,1,7,2,7,8,4,2,1,9,4,18
1537,IDDE103569,1,65189,50,1,1,1,11,6,3,13,1,8,2,0,10,3,18
1538,IDDE103602,2,56414,64,1,1,1,7,4,6,4,5,1,2,0,1,5,18
1539,IDDE103550,1,4683,39,1,1,1,8,4,1,9,1,1,4,2,10,4,18
1540,IDDE103611,1,21781,27,1,1,1,3,4,1,13,7,7,1,0,9,12,18
1541,IDDE103536,1,60489,56,1,2,2,5,4,1,7,1,1,3,1,9,9,18
1542,IDDE103558,1,92431,28,1,1,1,8,6,1,6,7,6,4,0,1,13,18
568,IDDE100681,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
1083,IDDE101558,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
1403,IDDE103626,1,10365,28,1,1,1,9,6,8,1,1,6,2,0,9,3,20
1404,IDDE103675,1,64521,54,1,2,2,9,5,1,10,1,6,2,0,10,9,20
1405,IDDE103693,1,35117,58,1,1,1,8,6,12,13,6,4,2,0,2,1,20
1406,IDDE103720,1,47443,377,2,2,2,10,5,5,8,1,6,4,2,1,3,20
1407,IDDE103714,2,18528,67,1,1,1,3,4,1,11,5,3,1,0,9,15,20
1408,IDDE103701,2,81543,64,1,1,1,2,6,10,11,3,6,1,0,9,15,20
1409,IDDE103647,1,54298,33,1,1,1,9,6,11,1,1,6,2,0,9,3,20
1410,IDDE103646,1,12555,39,1,1,1,7,4,1,7,1,1,4,2,10,3,20
1411,IDDE103668,1,50672,53,1,1,1,6,6,3,1,3,6,1,0,2,1,20
1412,IDDE103703,2,91522,38,1,1,1,4,4,4,11,1,6,1,0,2,3,20
1413,IDDE103657,2,3149,56,1,1,1,2,4,1,11,1,6,1,0,9,7,20
1414,IDDE103671,2,15230,76,1,1,1,2,4,8,10,5,4,1,0,9,3,20
1415,IDDE103713,2,26219,35,1,1,1,7,4,1,7,2,1,5,3,1,3,20
1416,IDDE103631,1,50354,26,1,1,1,2,6,1,1,7,6,1,0,1,13,20
1417,IDDE103645,2,9111,42,1,1,1,6,4,1,8,1,1,4,1,9,4,20
1419,IDDE103704,1,24558,64,1,1,1,12,6,1,1,3,4,4,2,9,2,20
1420,IDDE103632,2,86732,32,1,1,1,6,6,8,11,10,1,3,1,9,14,20
1421,IDDE103680,2,33378,67,1,1,1,2,3,1,4,5,3,1,0,1,5,20
1422,IDDE103649,1,30171,54,1,1,1,5,6,1,7,1,6,1,0,2,3,20
1423,IDDE103652,1,4105,30,1,1,1,10,6,12,11,1,6,3,1,9,1,20
1424,IDDE103642,2,12157,71,1,1,2,5,4,1,7,1,4,1,0,9,4,20
1425,IDDE103628,2,24539,19,1,1,1,12,6,1,1,7,6,5,0,2,13,20
1426,IDDE103650,1,21335,47,1,1,1,2,5,13,7,10,6,3,1,9,3,20
1427,IDDE103717,1,14770,27,1,1,1,4,6,1,5,1,6,1,0,2,3,20
1428,IDDE103651,2,72666,42,1,1,1,8,6,3,1,1,1,4,2,2,14,20
1429,IDDE103669,2,23159,64,1,2,1,4,4,1,7,5,1,2,0,9,3,20
1430,IDDE103725,2,75365,43,1,1,1,10,6,4,1,1,4,4,3,2,1,20
1432,IDDE103624,2,56412,29,1,1,1,7,6,7,10,1,6,1,0,1,3,20
1433,IDDE103692,1,53111,86,1,1,1,7,6,3,11,5,3,1,0,9,2,20
1434,IDDE103689,2,24113,36,1,1,1,3,4,15,7,1,6,1,0,9,3,20
1436,IDDE103648,2,33184,58,1,1,1,9,4,15,13,6,1,2,0,9,15,20
1437,IDDE103709,2,84562,68,2,2,2,5,6,3,1,5,3,2,0,9,9,20
1438,IDDE103643,2,47533,32,1,1,1,9,6,5,11,6,1,3,1,1,1,20
1439,IDDE103664,1,44532,42,1,1,1,5,5,2,7,1,6,1,0,1,3,20
1440,IDDE103710,1,37115,44,1,1,1,8,4,1,6,1,1,2,0,9,9,20
1444,IDDE103706,2,41541,61,1,1,1,3,4,6,8,6,5,1,0,9,1,20
1447,IDDE103659,2,48268,25,1,1,1,2,6,1,7,2,6,1,0,2,5,20
1448,IDDE103690,1,91126,61,1,1,1,5,6,3,13,3,6,2,0,9,1,20
1449,IDDE103685,1,38440,76,1,1,1,7,4,2,6,5,1,2,0,1,3,20
1450,IDDE103630,1,22043,66,1,1,1,8,6,12,7,1,4,1,0,1,4,20
1451,IDDE103633,1,40789,75,1,1,1,5,3,4,8,5,1,3,0,1,3,20
1452,IDDE103691,1,35041,70,1,1,1,6,6,13,13,5,1,3,0,10,4,20
1453,IDDE103686,2,40223,33,1,1,1,9,6,8,11,1,6,2,0,9,7,20
1454,IDDE103655,1,6385,45,1,1,1,9,6,8,10,1,1,2,0,2,2,20
1455,IDDE103707,1,22111,66,1,1,1,4,7,1,7,5,4,1,0,9,3,20
1456,IDDE103712,1,23558,61,1,1,1,8,5,1,6,1,8,3,0,9,3,20
1457,IDDE103676,1,51515,55,1,1,1,5,4,1,7,6,1,2,0,9,3,20
1458,IDDE103702,2,82140,68,1,1,1,1,3,15,7,5,6,1,0,9,15,20
1459,IDDE103681,1,38114,68,1,1,1,7,4,1,3,5,1,2,0,2,3,20
1460,IDDE103716,2,6842,57,1,1,1,1,4,1,7,8,6,1,0,2,3,20
1461,IDDE103683,2,22307,47,2,2,2,6,6,10,11,2,1,3,1,9,1,20
1462,IDDE103697,1,35792,70,1,1,1,6,4,1,10,5,1,1,0,9,3,20
1463,IDDE103687,2,63263,29,2,2,2,9,5,1,4,1,6,2,0,1,5,20
1464,IDDE103722,2,26386,69,1,1,1,4,3,1,7,5,1,2,0,8,3,20
1465,IDDE103694,2,2991,47,1,1,1,8,7,13,10,1,1,3,1,9,6,20
1466,IDDE103670,1,54450,43,1,1,1,9,4,1,7,1,1,2,0,9,3,20
1468,IDDE103711,1,31787,71,2,2,2,2,4,1,13,6,3,1,0,10,15,20
1470,IDDE103726,1,44879,63,1,1,1,7,6,1,1,1,1,2,0,1,1,20
1471,IDDE103663,2,18211,47,1,1,1,9,6,1,7,3,6,4,2,9,11,20
1474,IDDE103661,2,24768,68,1,1,1,1,6,8,10,5,3,2,0,2,1,20
1475,IDDE103715,2,31139,70,1,1,1,2,4,14,7,5,6,1,0,9,7,20
1476,IDDE103699,2,46282,45,1,1,1,5,4,1,8,3,5,2,1,1,5,20
1477,IDDE103688,1,89423,60,1,1,1,2,3,1,6,9,1,2,0,1,7,20
1478,IDDE103634,1,45357,41,1,1,1,9,6,11,10,1,1,4,2,3,3,20
1479,IDDE103677,1,36284,50,1,1,1,7,5,1,10,1,1,2,0,2,7,20
1480,IDDE103658,2,40764,68,1,1,1,4,4,1,7,2,3,2,0,9,3,20
1481,IDDE103637,2,76698,47,2,2,2,3,5,6,3,1,1,4,1,5,3,20
1484,IDDE103636,2,75365,51,1,1,1,9,5,3,11,1,1,4,2,2,1,20
1486,IDDE103672,2,31141,28,1,2,2,6,5,1,8,10,2,2,0,10,5,20
1487,IDDE103682,4,71686,33,1,1,1,8,6,11,1,1,1,2,0,3,15,20
1488,IDDE103656,2,50169,66,1,1,1,8,3,1,7,5,1,2,0,1,3,20
1490,IDDE103638,1,99092,48,1,1,1,8,6,1,7,1,1,2,0,2,3,20
1494,IDDE103724,1,51643,63,1,1,1,11,5,1,8,5,1,2,0,9,1,20
1495,IDDE103627,2,13599,61,1,1,1,4,4,1,6,1,1,2,0,9,6,20
1496,IDDE103718,2,24848,31,1,1,1,8,6,11,12,1,6,3,1,2,1,20
1497,IDDE103723,1,35641,75,1,1,1,5,4,1,9,5,1,2,0,2,4,20
1498,IDDE103684,2,4107,53,1,1,1,3,4,1,4,1,1,2,0,9,3,20
1499,IDDE103719,2,56281,51,1,1,1,8,4,13,7,1,1,2,0,9,3,20
1500,IDDE103644,2,66459,74,1,1,1,8,6,5,11,5,4,4,1,9,3,20
1501,IDDE103635,2,66822,49,1,1,1,2,4,1,1,2,4,2,1,2,5,20
1502,IDDE103662,2,28207,50,1,1,1,8,4,3,3,1,4,2,1,1,3,20
1503,IDDE103639,1,14974,60,1,1,1,1,3,15,6,8,6,1,0,2,9,20
1504,IDDE103700,1,13347,55,1,1,1,1,4,1,6,8,4,1,0,9,7,20
1505,IDDE103625,2,47918,44,1,1,1,8,6,5,7,1,1,5,3,1,3,20
1508,IDDE103678,1,29614,73,1,1,1,8,6,10,11,5,1,2,0,8,2,20
1511,IDDE103653,2,9599,39,1,1,1,6,5,10,8,1,5,3,2,9,3,20
1512,IDDE103721,2,50858,71,1,1,1,6,5,13,4,5,1,2,0,2,5,20
1513,IDDE103640,2,21220,41,1,1,1,7,6,4,9,1,6,1,0,9,2,20
1514,IDDE103665,2,13409,42,1,2,2,1,4,14,7,2,6,1,0,10,3,20
1515,IDDE103641,2,24997,56,1,1,1,9,6,3,11,3,1,4,2,2,1,20
1516,IDDE103629,1,86554,54,1,1,1,11,4,4,5,1,1,3,1,1,3,20
1517,IDDE103673,1,9484,68,1,1,1,6,4,1,6,5,8,2,0,9,15,20
1518,IDDE103695,1,22309,73,1,2,1,3,4,10,7,5,4,1,0,9,4,20
1519,IDDE103674,1,69517,81,2,2,2,5,6,12,13,5,1,2,0,2,1,20
1520,IDDE103660,2,22045,31,1,1,1,7,4,1,1,6,1,4,2,6,5,20
1521,IDDE103708,1,12487,53,1,1,1,1,4,1,11,8,5,1,0,3,7,20
1522,IDDE103654,1,13086,34,1,1,1,8,6,1,1,1,1,3,1,9,3,20
1524,IDDE103667,2,22399,22,1,1,1,6,6,1,13,1,6,2,0,9,4,20
1526,IDDE103698,1,38228,77,1,2,1,5,4,1,1,5,1,2,0,9,7,20
1528,IDDE103705,1,53639,47,1,1,1,9,6,2,1,1,2,3,1,1,3,20
1529,IDDE103696,2,52445,66,1,1,1,1,3,13,2,5,1,3,0,1,3,20
1534,IDDE103679,1,70180,36,1,1,1,2,6,1,11,2,6,1,0,9,13,20
1535,IDDE103666,1,18055,58,1,1,1,10,6,10,7,1,1,3,1,2,1,20
353,IDDE100898,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1546,IDDE103727,2,96465,32,1,1,1,10,4,1,4,1,4,4,2,2,5,21
1547,IDDE103728,1,40239,27,1,2,2,2,6,13,7,7,6,3,0,6,13,21
1548,IDDE103729,1,92224,25,1,1,1,6,4,1,2,1,6,3,0,1,3,21
1549,IDDE103730,2,73630,64,1,1,1,5,4,1,3,5,4,2,0,9,15,21
1550,IDDE103731,1,1309,39,1,1,1,10,6,3,13,1,6,4,2,6,1,21
1551,IDDE103732,2,25746,41,1,1,1,3,4,1,7,2,6,2,0,9,4,21
1552,IDDE103733,2,7646,58,1,1,1,5,4,1,10,1,1,2,0,9,5,21
1553,IDDE103734,1,9633,41,1,1,1,12,6,12,13,1,1,5,3,9,1,21
1554,IDDE103735,1,64354,67,1,1,1,5,7,3,6,5,1,2,0,2,1,21
1555,IDDE103736,1,56412,67,1,1,1,5,5,3,11,3,4,1,0,1,4,21
1556,IDDE103737,1,44339,39,1,1,1,12,6,8,11,1,1,5,3,9,3,21
1557,IDDE103738,1,81475,47,2,2,2,9,6,7,11,1,1,3,1,9,3,21
1558,IDDE103739,1,79576,66,1,1,1,12,4,1,7,5,1,2,0,9,3,21
1559,IDDE103740,2,46509,58,1,1,1,4,4,15,8,1,1,2,0,1,5,21
1560,IDDE103741,2,33098,72,1,1,1,8,4,1,4,5,2,3,1,1,5,21
1561,IDDE103742,1,31535,35,1,1,1,8,4,1,7,1,6,3,1,9,4,21
1562,IDDE103743,2,24870,56,1,1,1,7,4,1,4,5,3,3,0,9,5,21
1563,IDDE103744,2,4416,53,1,1,1,2,4,1,2,1,6,1,0,9,9,21
1564,IDDE103745,2,87527,38,1,1,1,8,3,1,7,6,1,6,4,1,7,21
1565,IDDE103746,1,97421,54,1,1,1,1,5,5,11,1,4,2,1,1,5,21
1566,IDDE103747,2,4207,68,1,1,1,9,6,3,10,5,1,3,1,9,4,21
1567,IDDE103748,1,59071,57,1,1,1,4,6,3,11,1,4,1,0,2,3,21
1568,IDDE103749,1,39517,38,1,1,1,9,6,5,12,1,1,3,1,9,1,21
1569,IDDE103750,1,93051,27,1,1,1,3,6,1,1,7,6,2,0,9,13,21
1570,IDDE103751,2,28215,75,1,1,1,4,4,1,7,5,3,1,0,2,15,21
1571,IDDE103752,2,15890,49,1,1,1,10,6,5,7,1,1,4,2,9,3,21
81,IDDE100236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
172,IDDE100471,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
461,IDDE101281,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1
1491,IDDE103753,1,56068,29,1,1,1,5,7,10,1,1,2,2,0,10,15,22
1492,IDDE103754,2,36043,38,1,2,2,6,6,1,7,12,1,3,0,6,3,22
1493,IDDE103755,2,23554,96,1,1,1,1,6,1,11,5,3,2,1,3,5,22
